"CCITT
E.164
Number
series","Country
Code
(CC)","National
Destination
Code (NDC)",SN Range Start,SN Range Stop,"Primary
International
DPC","Secondary
International
DPC","MVNO
Number","Operator
ID","Translation
Type",Location
MSISDN number ranges (s),,,,,,,,,,
,54,347,1610000,1631999,,,,,,
,54,347,1670000,1689999,,,,,,
,54,347,2459000,2459999,,,,,,
,54,347,2497000,2499999,,,,,,
,54,347,2504000,2505999,,,,,,
,54,347,2540000,2544999,,,,,,
,54,347,2577000,2579999,,,,,,
,54,347,2596000,2597999,,,,,,
,54,347,2610000,2619999,,,,,,
,54,347,2620000,2629999,,,,,,
,54,347,6345000,6369999,,,,,,
,54,347,6450000,6451999,,,,,,
,54,347,6551000,6553999,,,,,,
,54,347,6558000,6559999,,,,,,
,54,347,6580000,6582999,,,,,,
,54,347,6585000,6598999,,,,,,
,54,347,6600000,6609999,,,,,,
,54,347,6614000,6619999,,,,,,
,54,347,6622000,6626999,,,,,,
,54,347,6649000,6670999,,,,,,
,54,347,6690000,6699999,,,,,,
,54,348,2200000,2244999,,,,,,
,54,348,2295000,2299999,,,,,,
,54,348,2300000,2319999,,,,,,
,54,348,2370000,2379999,,,,,,
,54,348,2385000,2389999,,,,,,
,54,348,2405000,2406999,,,,,,
,54,348,2414000,2419999,,,,,,
,54,348,2440000,2448999,,,,,,
,54,348,2453000,2453999,,,,,,
,54,348,2457000,2457999,,,,,,
,54,348,2459000,2459999,,,,,,
,54,348,2530000,2539999,,,,,,
,54,348,2565000,2569999,,,,,,
,54,348,2598000,2601999,,,,,,
,54,348,2620000,2655999,,,,,,
,54,348,2658000,2658999,,,,,,
,54,348,2700000,2719999,,,,,,
,54,348,2730000,2734999,,,,,,
,54,348,3408000,3408999,,,,,,
,54,348,3433000,3435999,,,,,,
,54,348,3439000,3445999,,,,,,
,54,348,3450000,3451999,,,,,,
,54,348,3453000,3453999,,,,,,
